"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","FI","Finland",12.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","FR","France",92.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","HR","Croatia",17.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","HU","Hungary",54.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","IE","Ireland",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","MT","Malta",6.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","NL","Netherlands",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","NO","Norway",0.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","PL","Poland",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","SE","Sweden",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","SI","Slovenia",6.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2005","UK","United Kingdom",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","AT","Austria",27.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","BG","Bulgaria",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","CY","Cyprus",5.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","CZ","Czechia",1.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","DE","Germany",17.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","EE","Estonia",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","EL","Greece",260.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","ES","Spain",24.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","FI","Finland",12.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","FR","France",74.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","HR","Croatia",42.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","HU","Hungary",57.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","IE","Ireland",11.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","IT","Italy",27.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","LT","Lithuania",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","LV","Latvia",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","MT","Malta",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","NL","Netherlands",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","NO","Norway",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","PL","Poland",14.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","PT","Portugal",32.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","RO","Romania",1.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","SE","Sweden",1.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","SI","Slovenia",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2006","UK","United Kingdom",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","AT","Austria",18.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","BG","Bulgaria",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","CY","Cyprus",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","DE","Germany",26.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","DK","Denmark",5.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","EE","Estonia",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","EL","Greece",303.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","ES","Spain",42.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","FI","Finland",12.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","FR","France",95.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","HR","Croatia",47.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","HU","Hungary",69.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","IE","Ireland",12.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","IT","Italy",44.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","LT","Lithuania",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","LU","Luxembourg",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","LV","Latvia",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","MT","Malta",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","NL","Netherlands",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","NO","Norway",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","PL","Poland",18.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","PT","Portugal",30.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","RO","Romania",1.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","SE","Sweden",1.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","SI","Slovenia",8.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2007","UK","United Kingdom",6.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","AT","Austria",29.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","BG","Bulgaria",8.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","CY","Cyprus",11.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","DE","Germany",8.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","DK","Denmark",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","EE","Estonia",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","EL","Greece",380.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","ES","Spain",56.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","FI","Finland",9.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","FR","France",98.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","HR","Croatia",54.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","HU","Hungary",84.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","IE","Ireland",9.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","IT","Italy",45.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","LT","Lithuania",5.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","LU","Luxembourg",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","LV","Latvia",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","MT","Malta",7.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","NL","Netherlands",8.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","NO","Norway",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","PT","Portugal",56.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","RO","Romania",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","SE","Sweden",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","SI","Slovenia",13.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2008","UK","United Kingdom",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","AT","Austria",25.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","BE","Belgium",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","BG","Bulgaria",5.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","CY","Cyprus",7.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","CZ","Czechia",116.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","DE","Germany",18.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","DK","Denmark",7.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","EE","Estonia",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","EL","Greece",413.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","ES","Spain",71.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","FI","Finland",9.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","FR","France",157.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","HU","Hungary",105.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","IE","Ireland",9.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","IT","Italy",37.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","LT","Lithuania",4.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","LU","Luxembourg",5.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","LV","Latvia",1.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","MT","Malta",11.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","NL","Netherlands",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","NO","Norway",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","PL","Poland",22.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","PT","Portugal",68.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","RO","Romania",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","SI","Slovenia",9.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2009","UK","United Kingdom",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","AT","Austria",39.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","BE","Belgium",6.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","BG","Bulgaria",5.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","CY","Cyprus",6.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","DE","Germany",29.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","DK","Denmark",7.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","EE","Estonia",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","EL","Greece",401.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","ES","Spain",92.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","FI","Finland",15.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","FR","France",126.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","HR","Croatia",37.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","HU","Hungary",109.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","IE","Ireland",11.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","IT","Italy",70.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","LT","Lithuania",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","LU","Luxembourg",3.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","LV","Latvia",2.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","MT","Malta",12.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","NL","Netherlands",11.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates","N","2010","NO","Norway",1.000000000,""
