DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2010,82102,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2011,84363,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2012,85970,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2013,83961,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2014,81920,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2015,80056,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2016,79254,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2017,79609,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2018,80436,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2019,79330,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2020,78055,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2021,76396,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2022,74834,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2023,73174,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2024,74404,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Males,Belgium,2025,75530,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2005,154048,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2006,157030,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2007,160630,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2008,160141,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2009,162237,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2010,162435,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2011,166815,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2012,169981,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2013,165177,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2014,161399,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2015,157201,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2016,156764,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2017,157048,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2018,158675,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2019,157297,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2020,154773,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2021,150467,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2022,147782,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2023,145130,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2024,147976,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,47 years,Total,Belgium,2025,150699,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2005,75503,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2006,76277,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2007,77789,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2008,80044,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2009,79316,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2010,80790,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2011,80664,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2012,82454,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2013,83923,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2014,81124,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2015,79419,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2016,77111,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2017,77432,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2018,77426,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2019,78282,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2020,78067,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2021,76674,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2022,74139,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2023,73522,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2024,72138,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Females,Belgium,2025,73737,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2005,75850,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2006,77543,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2007,79133,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2008,80658,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2009,80774,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2010,81497,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2011,82565,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2012,84235,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2013,85834,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2014,83738,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2015,81856,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2016,80072,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2017,79060,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2018,79497,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2019,80527,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2020,79454,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2021,78151,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2022,76417,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2023,75175,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2024,73271,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Males,Belgium,2025,74478,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2005,151353,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2006,153820,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2007,156922,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2008,160702,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2009,160090,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2010,162287,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2011,163229,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2012,166689,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2013,169757,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2014,164862,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2015,161275,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2016,157183,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2017,156492,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2018,156923,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2019,158809,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2020,157521,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2021,154825,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2022,150556,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2023,148697,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2024,145409,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,48 years,Total,Belgium,2025,148215,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2005,74614,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2006,75425,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2007,76205,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2008,77852,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2009,79956,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2010,79465,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2011,81049,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2012,80614,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2013,82405,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2014,83845,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2015,81044,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2016,79375,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2017,77045,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2018,77377,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2019,77424,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2020,78360,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2021,78118,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2022,76694,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2023,74524,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2024,73693,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Females,Belgium,2025,72256,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2005,74645,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2006,75689,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2007,77396,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2008,79048,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2009,80562,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2010,80787,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2011,81748,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2012,82396,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2013,84167,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2014,85566,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2015,83520,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2016,81805,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2017,79792,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2018,79011,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2019,79497,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2020,80568,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2021,79468,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2022,78051,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2023,76682,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2024,75205,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Males,Belgium,2025,73242,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2005,149259,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2006,151114,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2007,153601,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2008,156900,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2009,160518,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2010,160252,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2011,162797,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2012,163010,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2013,166572,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2014,169411,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2015,164564,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2016,161180,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2017,156837,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2018,156388,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2019,156921,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2020,158928,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2021,157586,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2022,154745,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2023,151206,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2024,148898,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,49 years,Total,Belgium,2025,145498,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2005,56854,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2006,57667,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2007,57363,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2008,56400,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2009,57403,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2010,59055,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2011,60731,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2012,62733,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2013,63203,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2014,64355,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2015,64712,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2016,65596,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2017,64679,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2018,64510,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2019,63093,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2020,63114,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2021,61925,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2022,61495,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2023,61068,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2024,60751,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Females,Belgium,2025,60620,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2005,59065,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2006,60363,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2007,59704,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2008,59144,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2009,59755,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2010,61972,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2011,63901,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2012,65283,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2013,66038,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2014,67808,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2015,67693,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2016,68647,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2017,67767,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2018,67118,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2019,66288,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2020,66422,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2021,64683,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2022,64440,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2023,63816,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2024,63294,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Males,Belgium,2025,62858,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2005,115919,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2006,118030,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2007,117067,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2008,115544,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2009,117158,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2010,121027,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2011,124632,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2012,128016,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2013,129241,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2014,132163,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2015,132405,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2016,134243,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2017,132446,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2018,131628,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2019,129381,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2020,129536,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2021,126608,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2022,125935,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2023,124884,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2024,124045,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,5 years,Total,Belgium,2025,123478,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2005,72965,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2006,74524,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2007,75352,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2008,76218,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2009,77785,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2010,80030,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2011,79729,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2012,81003,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2013,80494,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,50 years,Females,Belgium,2014,82226,,
